county,state,averageOctoberTemperature,averageOctoberTemperatureBucket,year
Garden,NE,50.4,124,2021
Garfield,NE,51.3,149,2021
Gosper,NE,53.9,226,2021
Grant,NE,50.4,124,2021
Greeley,NE,52,170,2021
Hall,NE,54,230,2021
Hamilton,NE,54.5,244,2021
Harlan,NE,54.8,255,2021
Hayes,NE,54.5,244,2021
Hitchcock,NE,55.2,267,2021
Holt,NE,51.7,160,2021
Hooker,NE,51.6,156,2021
Howard,NE,53.3,210,2021
Jefferson,NE,54.4,242,2021
Johnson,NE,54.2,235,2021
Kearney,NE,53.7,221,2021
Keith,NE,53.6,218,2021
Keya Paha,NE,52.1,174,2021
Kimball,NE,48.4,70,2021
Knox,NE,52.1,174,2021
Lancaster,NE,54.3,238,2021
Lincoln,NE,53.3,210,2021
Logan,NE,52.5,188,2021
Loup,NE,51.8,163,2021
McPherson,NE,52.2,178,2021
Madison,NE,52.2,178,2021
Merrick,NE,54.4,242,2021
Morrill,NE,49.8,105,2021
Nance,NE,53.6,218,2021
Nemaha,NE,54.2,235,2021
Nuckolls,NE,54.6,248,2021
Otoe,NE,54.4,242,2021
Pawnee,NE,54.2,235,2021
Perkins,NE,53.8,224,2021
Phelps,NE,53.9,226,2021
Pierce,NE,51.7,160,2021
Platte,NE,52.8,195,2021
Polk,NE,54.6,248,2021
Red Willow,NE,55.4,271,2021
Richardson,NE,54.7,251,2021
Rock,NE,51.6,156,2021
Saline,NE,54.3,238,2021
Sarpy,NE,54,230,2021
Saunders,NE,53.4,212,2021
Scotts Bluff,NE,50.1,113,2021
Seward,NE,53.9,226,2021
Sheridan,NE,49.6,100,2021
Sherman,NE,52.8,195,2021
Sioux,NE,48.1,61,2021
Stanton,NE,51.7,160,2021
Thayer,NE,54.3,238,2021
Thomas,NE,52.4,183,2021
Thurston,NE,51.2,146,2021
Valley,NE,51.8,163,2021
Washington,NE,53,201,2021
Wayne,NE,51.2,146,2021
Webster,NE,54.6,248,2021
Wheeler,NE,51.7,160,2021
York,NE,54.7,251,2021
Churchill,NV,54.5,244,2021
Clark,NV,67.8,486,2021
Douglas,NV,53.8,224,2021
Elko,NV,49,88,2021
Esmeralda,NV,56,287,2021
Eureka,NV,49.6,100,2021
Humboldt,NV,54,230,2021
Lander,NV,51.3,149,2021
Lincoln,NV,58.5,345,2021
Lyon,NV,55.1,263,2021
Mineral,NV,54.4,242,2021
Nye,NV,55.5,274,2021
Pershing,NV,54.2,235,2021
Storey,NV,55.9,284,2021
Washoe,NV,54.5,244,2021
White Pine,NV,49.1,90,2021
Carson,NV,55.5,274,2021
Belknap,NH,50,111,2021
Carroll,NH,49,88,2021
Cheshire,NH,48.7,78,2021
Coos,NH,46.4,33,2021
Grafton,NH,47.8,55,2021
Hillsborough,NH,50.3,120,2021
Merrimack,NH,49.8,105,2021
Rockingham,NH,51.5,154,2021
Strafford,NH,50.5,127,2021
Sullivan,NH,48.4,70,2021
Atlantic,NJ,56.1,290,2021
Bergen,NJ,54,230,2021
Burlington,NJ,54.9,258,2021
Camden,NJ,55.2,267,2021
Cape May,NJ,57,312,2021
Cumberland,NJ,55.9,284,2021
Essex,NJ,53.8,224,2021
Gloucester,NJ,55.6,277,2021
Hudson,NJ,55.9,284,2021
Hunterdon,NJ,52.2,178,2021
Mercer,NJ,53.6,218,2021
Middlesex,NJ,54.3,238,2021
Monmouth,NJ,54.7,251,2021
Morris,NJ,51.5,154,2021
Ocean,NJ,55,261,2021
Passaic,NJ,52,170,2021
Salem,NJ,55.7,278,2021
Somerset,NJ,53.1,204,2021
Sussex,NJ,50.4,124,2021
Union,NJ,54.3,238,2021
Warren,NJ,51.1,142,2021
Bernalillo,NM,52.9,198,2021
Catron,NM,48,59,2021
Chaves,NM,59.9,369,2021
Cibola,NM,48.7,78,2021
Colfax,NM,48,59,2021
Curry,NM,57.6,326,2021
De Baca,NM,59.2,358,2021
Dona Ana,NM,61,389,2021
Eddy,NM,61.9,405,2021
Grant,NM,55.2,267,2021
Guadalupe,NM,55.9,284,2021
Harding,NM,55.2,267,2021
Hidalgo,NM,58.3,340,2021
Lea,NM,61,389,2021
Lincoln,NM,54.6,248,2021
Los Alamos,NM,47.5,51,2021
Luna,NM,59.4,361,2021
McKinley,NM,49.9,107,2021
Mora,NM,48.7,78,2021
Otero,NM,57.3,319,2021
Quay,NM,58,334,2021
Rio Arriba,NM,46.8,37,2021
Roosevelt,NM,58.6,348,2021
Sandoval,NM,50,111,2021
San Juan,NM,52.4,183,2021
San Miguel,NM,53.3,210,2021
Santa Fe,NM,49.3,94,2021
Sierra,NM,56.3,294,2021
Socorro,NM,53.6,218,2021
Taos,NM,44.4,14,2021
Torrance,NM,50.8,135,2021
Union,NM,53.3,210,2021
Valencia,NM,54.7,251,2021
Albany,NY,50.6,130,2021
Allegany,NY,47.9,56,2021
Bronx,NY,56.6,302,2021
Broome,NY,48.7,78,2021
Cattaraugus,NY,47.4,48,2021
Cayuga,NY,50.2,117,2021
Chautauqua,NY,48.9,84,2021
Chemung,NY,48.7,78,2021
Chenango,NY,48,59,2021
Clinton,NY,48.5,73,2021
Columbia,NY,51.3,149,2021
Cortland,NY,47.8,55,2021
Delaware,NY,47.1,43,2021
Dutchess,NY,52.5,188,2021
Erie,NY,50.5,127,2021
Essex,NY,45,18,2021
Franklin,NY,46.4,33,2021
Fulton,NY,48.3,66,2021
Genesee,NY,50.1,113,2021
Greene,NY,48.9,84,2021
Hamilton,NY,44.6,16,2021
Herkimer,NY,46.7,36,2021
Jefferson,NY,50,111,2021
Kings,NY,56.7,304,2021
Lewis,NY,47.5,51,2021
Livingston,NY,50,111,2021
Madison,NY,48.7,78,2021
Monroe,NY,50.7,132,2021
Montgomery,NY,49.8,105,2021
Nassau,NY,56.3,294,2021
New York,NY,56.5,299,2021
Niagara,NY,51.2,146,2021
Oneida,NY,49.1,90,2021
Onondaga,NY,50.4,124,2021
Ontario,NY,50.3,120,2021
Orange,NY,52,170,2021
Orleans,NY,50.8,135,2021
Oswego,NY,50.5,127,2021
Otsego,NY,47.2,44,2021
Putnam,NY,53.2,206,2021
Queens,NY,56.6,302,2021
Rensselaer,NY,51,140,2021
Richmond,NY,56,287,2021
Rockland,NY,53.5,215,2021
St. Lawrence,NY,48.5,73,2021
Saratoga,NY,50,111,2021
Schenectady,NY,50.7,132,2021
Schoharie,NY,48,59,2021
Schuyler,NY,49,88,2021
Seneca,NY,50.8,135,2021
Steuben,NY,48.3,66,2021
Suffolk,NY,55.3,269,2021
Sullivan,NY,49.1,90,2021
Tioga,NY,48.3,66,2021
Tompkins,NY,48.8,80,2021
Ulster,NY,50.6,130,2021
Warren,NY,47.1,43,2021
Washington,NY,49.5,98,2021
Wayne,NY,51.1,142,2021
Westchester,NY,54.3,238,2021
Wyoming,NY,48.8,80,2021
Yates,NY,49.9,107,2021
Alamance,NC,56.4,297,2021
Alexander,NC,56.1,290,2021
Alleghany,NC,50.3,120,2021
Anson,NC,59.8,368,2021
Ashe,NC,48.3,66,2021
Avery,NC,48.1,61,2021
Beaufort,NC,60.7,383,2021
Bertie,NC,59.4,361,2021
Bladen,NC,61.4,397,2021
Brunswick,NC,62.4,415,2021
Buncombe,NC,51.6,156,2021
Burke,NC,55.5,274,2021
Cabarrus,NC,58.1,335,2021
Caldwell,NC,55,261,2021
Camden,NC,59.9,369,2021
Carteret,NC,62.8,423,2021
Caswell,NC,55.8,282,2021
Catawba,NC,56.7,304,2021
Chatham,NC,57.7,328,2021
Cherokee,NC,53.9,226,2021
Chowan,NC,60.2,375,2021
Clay,NC,52.1,174,2021
Cleveland,NC,56.9,308,2021
Columbus,NC,61.8,403,2021
Craven,NC,61,389,2021
Cumberland,NC,60.9,386,2021
Currituck,NC,60.6,381,2021
Dare,NC,62,407,2021
Davidson,NC,56.8,307,2021
Davie,NC,56.2,291,2021
Duplin,NC,60.3,376,2021
Durham,NC,57.4,322,2021
Edgecombe,NC,58.7,349,2021
Forsyth,NC,56,287,2021
Franklin,NC,57.7,328,2021
Gaston,NC,57.9,332,2021
Gates,NC,59,353,2021
Graham,NC,51.9,166,2021
Granville,NC,56.8,307,2021
Greene,NC,59.4,361,2021
Guilford,NC,56.2,291,2021
Halifax,NC,57.9,332,2021
Harnett,NC,59.5,363,2021
Haywood,NC,48.5,73,2021
Henderson,NC,53.8,224,2021
Hertford,NC,59,353,2021
Hoke,NC,60.4,377,2021
Hyde,NC,61.5,398,2021
Iredell,NC,56.3,294,2021
Jackson,NC,49.9,107,2021
Johnston,NC,59.3,360,2021
Jones,NC,60.4,377,2021
Lee,NC,58.6,348,2021
Lenoir,NC,59.4,361,2021
Lincoln,NC,57.2,317,2021
McDowell,NC,54.5,244,2021
Macon,NC,50.5,127,2021
Madison,NC,51.9,166,2021
Martin,NC,59.6,364,2021
Mecklenburg,NC,58.4,343,2021
Mitchell,NC,49.2,92,2021
Montgomery,NC,58.8,351,2021
Moore,NC,59.1,355,2021
Nash,NC,58.1,335,2021
New Hanover,NC,62.4,415,2021
Northampton,NC,58.1,335,2021
Onslow,NC,61.4,397,2021
Orange,NC,56.5,299,2021
Pamlico,NC,61.7,401,2021
Pasquotank,NC,60,372,2021
Pender,NC,61.4,397,2021
Perquimans,NC,60,372,2021
Person,NC,55.8,282,2021
Pitt,NC,59.8,368,2021
Polk,NC,57.7,328,2021
Randolph,NC,57.3,319,2021
Richmond,NC,60.2,375,2021
Robeson,NC,61.3,394,2021
Rockingham,NC,55.6,277,2021
Rowan,NC,56.8,307,2021
Rutherford,NC,57,312,2021
Sampson,NC,60.7,383,2021
Scotland,NC,60.8,385,2021
Stanly,NC,58.8,351,2021
Stokes,NC,55.1,263,2021
Surry,NC,54.6,248,2021
Swain,NC,49.8,105,2021
Transylvania,NC,52.2,178,2021
Tyrrell,NC,61.1,391,2021
Union,NC,58.9,352,2021
Vance,NC,56.9,308,2021
Wake,NC,58.4,343,2021
Warren,NC,57,312,2021
Washington,NC,60.4,377,2021
Watauga,NC,48.7,78,2021
Wayne,NC,59.7,366,2021
Wilkes,NC,54.8,255,2021
Wilson,NC,59.1,355,2021
Yadkin,NC,55.8,282,2021
Yancey,NC,49.1,90,2021
Adams,ND,47.4,48,2021
Barnes,ND,45.7,24,2021
Benson,ND,44.6,16,2021
Billings,ND,47,41,2021
Bottineau,ND,45,18,2021
Bowman,ND,46.9,39,2021
Burke,ND,44.5,15,2021
Burleigh,ND,46.5,34,2021
Cass,ND,46,28,2021
Cavalier,ND,43.9,11,2021
Dickey,ND,46.2,31,2021
Divide,ND,44.6,16,2021
Dunn,ND,47,41,2021
Eddy,ND,45.3,19,2021
Emmons,ND,47.1,43,2021
Foster,ND,45.5,21,2021
Golden Valley,ND,46.8,37,2021
Grand Forks,ND,45.9,26,2021
Grant,ND,47.5,51,2021
Griggs,ND,44.7,16,2021
Hettinger,ND,47.2,44,2021
Kidder,ND,45.2,19,2021
LaMoure,ND,46.2,31,2021
Logan,ND,45.3,19,2021
McHenry,ND,45.7,24,2021
McIntosh,ND,45.7,24,2021
McKenzie,ND,46.6,35,2021
McLean,ND,46.6,35,2021
Mercer,ND,47.4,48,2021
Morton,ND,47.4,48,2021
Mountrail,ND,45.4,20,2021
Nelson,ND,44.4,14,2021
Oliver,ND,47.2,44,2021
Pembina,ND,45.6,22,2021
Pierce,ND,44.4,14,2021
Ramsey,ND,44.6,16,2021
Ransom,ND,46.2,31,2021
Renville,ND,45.7,24,2021
Richland,ND,46.9,39,2021
Rolette,ND,43.3,9,2021
Sargent,ND,46.3,31,2021
Sheridan,ND,45.8,25,2021
Sioux,ND,47.7,54,2021
Slope,ND,47.1,43,2021
Stark,ND,47.2,44,2021
Steele,ND,44.5,15,2021
Stutsman,ND,45.8,25,2021
Towner,ND,43.9,11,2021
Traill,ND,45.6,22,2021
Walsh,ND,45.5,21,2021
Ward,ND,46,28,2021
Wells,ND,45.1,19,2021
Williams,ND,45.8,25,2021
Adams,OH,52.8,195,2021
Allen,OH,53.5,215,2021
Ashland,OH,51,140,2021
Ashtabula,OH,51,140,2021
Athens,OH,51.8,163,2021
Auglaize,OH,53.2,206,2021
Belmont,OH,50.3,120,2021
Brown,OH,53,201,2021
Butler,OH,53.3,210,2021
Carroll,OH,50.3,120,2021
Champaign,OH,52.6,190,2021
Clark,OH,53.4,212,2021
Clermont,OH,53.6,218,2021
Clinton,OH,53.8,224,2021
Columbiana,OH,49.8,105,2021
Coshocton,OH,51,140,2021
Crawford,OH,52.2,178,2021
Cuyahoga,OH,52.9,198,2021
Darke,OH,52.6,190,2021
Defiance,OH,52.5,188,2021
Delaware,OH,51.9,166,2021
Erie,OH,52.7,192,2021
Fairfield,OH,51.3,149,2021
Fayette,OH,53.5,215,2021
Franklin,OH,52.6,190,2021
Fulton,OH,52.3,180,2021
Gallia,OH,52.5,188,2021
Geauga,OH,50.5,127,2021
Greene,OH,54.2,235,2021
Guernsey,OH,51.3,149,2021
Hamilton,OH,54,230,2021
Hancock,OH,53.9,226,2021
Hardin,OH,53.4,212,2021
Harrison,OH,50.3,120,2021
Henry,OH,53.2,206,2021
Highland,OH,53.3,210,2021
Hocking,OH,51.2,146,2021
Holmes,OH,51,140,2021
Huron,OH,51.8,163,2021
Jackson,OH,52.1,174,2021
Jefferson,OH,50.1,113,2021
Knox,OH,50.1,113,2021
Lake,OH,52.2,178,2021
Lawrence,OH,53.4,212,2021
Licking,OH,50.6,130,2021
Logan,OH,52.2,178,2021
Lorain,OH,52.2,178,2021
Lucas,OH,54.1,233,2021
Madison,OH,53,201,2021
Mahoning,OH,50.1,113,2021
Marion,OH,52.8,195,2021
Medina,OH,52,170,2021
Meigs,OH,52,170,2021
Mercer,OH,53.3,210,2021
Miami,OH,53.9,226,2021
Monroe,OH,50.1,113,2021
Montgomery,OH,54.1,233,2021
Morgan,OH,51.5,154,2021
Morrow,OH,51,140,2021
Muskingum,OH,51.5,154,2021
Noble,OH,51.1,142,2021
Ottawa,OH,53.8,224,2021
Paulding,OH,53,201,2021
Perry,OH,51,140,2021
Pickaway,OH,52.8,195,2021
Pike,OH,52.5,188,2021
Portage,OH,51.2,146,2021
Preble,OH,52.2,178,2021
Putnam,OH,53.6,218,2021
Richland,OH,51,140,2021
Ross,OH,52.6,190,2021
Sandusky,OH,53.4,212,2021
Scioto,OH,52.6,190,2021
Seneca,OH,53.1,204,2021
Shelby,OH,53.1,204,2021
Stark,OH,51.9,166,2021
Summit,OH,52.7,192,2021
Trumbull,OH,50.4,124,2021
Tuscarawas,OH,51.2,146,2021
Union,OH,52.4,183,2021
Van Wert,OH,53.5,215,2021
Vinton,OH,51.6,156,2021
Warren,OH,54,230,2021
Washington,OH,51.9,166,2021
Wayne,OH,51.4,151,2021
Williams,OH,51.5,154,2021
Wood,OH,53.9,226,2021
Wyandot,OH,53.6,218,2021
Adair,OK,60,372,2021
Alfalfa,OK,62,407,2021
Atoka,OK,63.2,429,2021
Beaver,OK,59.8,368,2021
Beckham,OK,61,389,2021
Blaine,OK,62,407,2021
Bryan,OK,64.7,450,2021
Caddo,OK,62.1,409,2021
Canadian,OK,62.2,411,2021
Carter,OK,63.8,436,2021
Cherokee,OK,61.6,400,2021
Choctaw,OK,63.3,431,2021
Cimarron,OK,57.1,314,2021
Cleveland,OK,62.6,419,2021
Coal,OK,63.1,427,2021
Comanche,OK,63.4,432,2021
Cotton,OK,65,454,2021
Craig,OK,61.3,394,2021
Creek,OK,62,407,2021
Custer,OK,60.7,383,2021
Delaware,OK,59.8,368,2021
Dewey,OK,61,389,2021
Ellis,OK,60.4,377,2021
Garfield,OK,62.4,415,2021
Garvin,OK,62.9,424,2021
Grady,OK,62.6,419,2021
Grant,OK,62.2,411,2021
Greer,OK,62.5,416,2021
Harmon,OK,63,425,2021
Harper,OK,60.3,376,2021
Haskell,OK,63,425,2021
Hughes,OK,62.5,416,2021
Jackson,OK,63.8,436,2021
Jefferson,OK,64.6,448,2021
Johnston,OK,63.8,436,2021
Kay,OK,61.8,403,2021
Kingfisher,OK,62.6,419,2021
Kiowa,OK,62.6,419,2021
Latimer,OK,62.1,409,2021
Le Flore,OK,61.8,403,2021
Lincoln,OK,62.3,413,2021
Logan,OK,62.3,413,2021
Love,OK,64.9,452,2021
McClain,OK,62.7,421,2021
McCurtain,OK,62.3,413,2021
McIntosh,OK,63.2,429,2021
Major,OK,62.2,411,2021
Marshall,OK,65,454,2021
Mayes,OK,61.7,401,2021
Murray,OK,63.2,429,2021
Muskogee,OK,63.2,429,2021
Noble,OK,62.2,411,2021
Nowata,OK,61.3,394,2021
Okfuskee,OK,62.4,415,2021
Oklahoma,OK,62.5,416,2021
Okmulgee,OK,62.7,421,2021
Osage,OK,61.1,391,2021
Ottawa,OK,60.6,381,2021
Pawnee,OK,61.8,403,2021
Payne,OK,62.1,409,2021
Pittsburg,OK,62.7,421,2021
Pontotoc,OK,62.7,421,2021
Pottawatomie,OK,62.6,419,2021
Pushmataha,OK,62,407,2021
Roger Mills,OK,60.6,381,2021
Rogers,OK,61.9,405,2021
Seminole,OK,62.4,415,2021
Sequoyah,OK,62.5,416,2021
Stephens,OK,63.4,432,2021
Texas,OK,59.2,358,2021
Tillman,OK,64.7,450,2021
Tulsa,OK,62.1,409,2021
Wagoner,OK,62.7,421,2021
Washington,OK,61.1,391,2021
Washita,OK,61.2,393,2021
Woods,OK,60.7,383,2021
Woodward,OK,60.6,381,2021
Baker,OR,51.8,163,2021
Benton,OR,58.7,349,2021
Clackamas,OR,56.3,294,2021
Clatsop,OR,56.6,302,2021
Columbia,OR,57.4,322,2021
Coos,OR,59.9,369,2021
Crook,OR,53,201,2021
Curry,OR,61,389,2021
Deschutes,OR,51.5,154,2021
Douglas,OR,58.3,340,2021
Gilliam,OR,57,312,2021
Grant,OR,51.1,142,2021
Harney,OR,52.1,174,2021
Hood River,OR,54.4,242,2021
Jackson,OR,58.4,343,2021
Jefferson,OR,54.8,255,2021
Josephine,OR,60.2,375,2021
Klamath,OR,52.5,188,2021
Lake,OR,52.2,178,2021
Lane,OR,57.3,319,2021
Lincoln,OR,59,353,2021
Linn,OR,56.5,299,2021
Malheur,OR,53.1,204,2021
Marion,OR,57.2,317,2021
Morrow,OR,55.9,284,2021
Multnomah,OR,58.4,343,2021
Polk,OR,59.6,364,2021
Sherman,OR,57.4,322,2021
Tillamook,OR,58.2,338,2021
Umatilla,OR,55.1,263,2021
Union,OR,50.9,137,2021
Wallowa,OR,50.2,117,2021
Wasco,OR,56.5,299,2021
Washington,OR,58.4,343,2021
Wheeler,OR,56,287,2021
Yamhill,OR,59.2,358,2021
Adams,PA,51.9,166,2021
Allegheny,PA,51.1,142,2021
Armstrong,PA,49,88,2021
Beaver,PA,50.2,117,2021
Bedford,PA,49.8,105,2021
Berks,PA,51.7,160,2021
Blair,PA,49,88,2021
Bradford,PA,47.5,51,2021
Bucks,PA,53,201,2021
Butler,PA,49.1,90,2021
Cambria,PA,47.3,45,2021
Cameron,PA,48.6,75,2021
Carbon,PA,48.9,84,2021
Centre,PA,49,88,2021
Chester,PA,52.8,195,2021
Clarion,PA,48,59,2021
Clearfield,PA,47.9,56,2021
Clinton,PA,49,88,2021
Columbia,PA,49.2,92,2021
Crawford,PA,49.2,92,2021
Cumberland,PA,52.2,178,2021
Dauphin,PA,52.2,178,2021
Delaware,PA,55,261,2021
Elk,PA,48,59,2021
Erie,PA,49.5,98,2021
Fayette,PA,48.9,84,2021
Forest,PA,47.5,51,2021
Franklin,PA,51.3,149,2021
Fulton,PA,50.8,135,2021
Greene,PA,49.8,105,2021
Huntingdon,PA,50.4,124,2021
Indiana,PA,48.4,70,2021
Jefferson,PA,48.1,61,2021
Juniata,PA,51,140,2021
Lackawanna,PA,49,88,2021
Lancaster,PA,52.6,190,2021
Lawrence,PA,49.8,105,2021
Lebanon,PA,52.1,174,2021
Lehigh,PA,51.5,154,2021
Luzerne,PA,48.9,84,2021
Lycoming,PA,48.7,78,2021
McKean,PA,47.5,51,2021
Mercer,PA,49.4,95,2021
Mifflin,PA,50.5,127,2021
Monroe,PA,48.5,73,2021
Montgomery,PA,53.6,218,2021
Montour,PA,50,111,2021
Northampton,PA,51.3,149,2021
Northumberland,PA,50.3,120,2021
Perry,PA,51.6,156,2021
Philadelphia,PA,55.2,267,2021
Pike,PA,48.9,84,2021
Potter,PA,47.5,51,2021
Schuylkill,PA,49.7,102,2021
Snyder,PA,50.5,127,2021
Somerset,PA,46.9,39,2021
Sullivan,PA,45.9,26,2021
Susquehanna,PA,48.4,70,2021
Tioga,PA,47.3,45,2021
Union,PA,49.9,107,2021
Venango,PA,48.2,64,2021
Warren,PA,47.4,48,2021
Washington,PA,50.3,120,2021
Wayne,PA,48.6,75,2021
Westmoreland,PA,50.1,113,2021
Wyoming,PA,48.4,70,2021
York,PA,52.9,198,2021
Bristol,RI,55.9,284,2021
Kent,RI,54.1,233,2021
Newport,RI,55.9,284,2021
Providence,RI,53.6,218,2021
Washington,RI,54.7,251,2021
Abbeville,SC,60.2,375,2021
Aiken,SC,61.4,397,2021
Allendale,SC,62,407,2021
Anderson,SC,59.8,368,2021
Bamberg,SC,61.3,394,2021
Barnwell,SC,61.5,398,2021
Beaufort,SC,65.7,461,2021
Berkeley,SC,62.7,421,2021
Calhoun,SC,61.4,397,2021
Charleston,SC,64.2,442,2021
Cherokee,SC,57.7,328,2021
Chester,SC,58.6,348,2021
Chesterfield,SC,60,372,2021
Clarendon,SC,61.4,397,2021
Colleton,SC,62.8,423,2021
Darlington,SC,61,389,2021
Dillon,SC,61.6,400,2021
Dorchester,SC,62.6,419,2021
Edgefield,SC,61.2,393,2021
Fairfield,SC,59.7,366,2021
Florence,SC,61.4,397,2021
Georgetown,SC,62.1,409,2021
Greenville,SC,58.5,345,2021
Greenwood,SC,60,372,2021
Hampton,SC,62.8,423,2021
Horry,SC,62.3,413,2021
Jasper,SC,64.4,445,2021
Kershaw,SC,60.1,373,2021
Lancaster,SC,58.8,351,2021
Laurens,SC,59.2,358,2021
Lee,SC,60.7,383,2021
Lexington,SC,60.9,386,2021
McCormick,SC,60.8,385,2021
Marion,SC,61.8,403,2021
Marlboro,SC,61.2,393,2021
Newberry,SC,60,372,2021
Oconee,SC,57.4,322,2021
Orangeburg,SC,61.5,398,2021
Pickens,SC,58.2,338,2021
Richland,SC,61.1,391,2021
Saluda,SC,60.2,375,2021
Spartanburg,SC,58.4,343,2021
Sumter,SC,61.1,391,2021
Union,SC,58.7,349,2021
Williamsburg,SC,61.5,398,2021
York,SC,58.2,338,2021
Aurora,SD,50.7,132,2021
Beadle,SD,49.7,102,2021
Bennett,SD,50.6,130,2021
Bon Homme,SD,52,170,2021
Brookings,SD,48,59,2021
Brown,SD,47.6,52,2021
Brule,SD,51.2,146,2021
Buffalo,SD,50.6,130,2021
Butte,SD,49.4,95,2021
Campbell,SD,48,59,2021
Charles Mix,SD,52,170,2021
Clark,SD,47.8,55,2021
Clay,SD,51.2,146,2021
Codington,SD,46.9,39,2021
Corson,SD,48.4,70,2021
Custer,SD,48.9,84,2021
Davison,SD,50.9,137,2021
Day,SD,46.9,39,2021
Deuel,SD,47.9,56,2021
Dewey,SD,49.4,95,2021
Douglas,SD,51.2,146,2021
Edmunds,SD,47.4,48,2021
Fall River,SD,50.3,120,2021
Faulk,SD,48,59,2021
Grant,SD,48.5,73,2021
Gregory,SD,52.1,174,2021
Haakon,SD,49.6,100,2021
Hamlin,SD,47.2,44,2021
Hand,SD,49.3,94,2021
Hanson,SD,50.7,132,2021
Harding,SD,47.8,55,2021
Hughes,SD,50.7,132,2021
Hutchinson,SD,51.4,151,2021
Hyde,SD,49,88,2021
Jackson,SD,50.8,135,2021
Jerauld,SD,50.2,117,2021
Jones,SD,51.3,149,2021
Kingsbury,SD,48.2,64,2021
Lake,SD,48.9,84,2021
Lawrence,SD,46.1,29,2021
Lincoln,SD,50.4,124,2021
Lyman,SD,51.7,160,2021
McCook,SD,50.1,113,2021
McPherson,SD,46.5,34,2021
Marshall,SD,46.2,31,2021
Meade,SD,49.9,107,2021
Mellette,SD,51.8,163,2021
Miner,SD,49.6,100,2021
Minnehaha,SD,50.3,120,2021
Moody,SD,49.1,90,2021
Oglala Lakota,SD,51.2,146,2021
Pennington,SD,49,88,2021
Perkins,SD,48.5,73,2021
Potter,SD,48.4,70,2021
Roberts,SD,47.7,54,2021
Sanborn,SD,50.4,124,2021
Spink,SD,48.8,80,2021
Stanley,SD,50.6,130,2021
Sully,SD,49.7,102,2021
Todd,SD,51.1,142,2021
Tripp,SD,52.2,178,2021
Turner,SD,51,140,2021
Union,SD,50.8,135,2021
Walworth,SD,48.3,66,2021
Yankton,SD,51.8,163,2021
Ziebach,SD,49.4,95,2021
Anderson,TN,54.5,244,2021
Bedford,TN,56.4,297,2021
Benton,TN,57.7,328,2021
Bledsoe,TN,54.5,244,2021
Blount,TN,55.7,278,2021
Bradley,TN,56.8,307,2021
Campbell,TN,52.2,178,2021
Cannon,TN,54.8,255,2021
Carroll,TN,57.9,332,2021
Carter,TN,51.2,146,2021
Cheatham,TN,57.8,330,2021
Chester,TN,58.4,343,2021
Claiborne,TN,52.8,195,2021
Clay,TN,55.5,274,2021
Cocke,TN,54.7,251,2021
Coffee,TN,55,261,2021
Crockett,TN,59.2,358,2021
Cumberland,TN,53,201,2021
Davidson,TN,58.3,340,2021
Decatur,TN,57.7,328,2021
DeKalb,TN,54.8,255,2021
Dickson,TN,57,312,2021
Dyer,TN,59.8,368,2021
Fayette,TN,59.6,364,2021
Fentress,TN,53,201,2021
Franklin,TN,55.8,282,2021
Gibson,TN,58.8,351,2021
Giles,TN,55.7,278,2021
Grainger,TN,54.4,242,2021
Greene,TN,54.7,251,2021
Grundy,TN,53.3,210,2021
Hamblen,TN,55.2,267,2021
Hamilton,TN,56.7,304,2021
Hancock,TN,53.6,218,2021
Hardeman,TN,58.9,352,2021
Hardin,TN,58,334,2021
Hawkins,TN,54.6,248,2021
Haywood,TN,59.5,363,2021
Henderson,TN,58,334,2021
Henry,TN,57.5,323,2021
Hickman,TN,56.5,299,2021
Houston,TN,56.9,308,2021
Humphreys,TN,57.2,317,2021
Jackson,TN,55.6,277,2021
Jefferson,TN,55.8,282,2021
Johnson,TN,49.5,98,2021
Knox,TN,55.8,282,2021
Lake,TN,59.4,361,2021
Lauderdale,TN,60.3,376,2021
Lawrence,TN,55.5,274,2021
Lewis,TN,55.4,271,2021
Lincoln,TN,56.6,302,2021
Loudon,TN,56.6,302,2021
McMinn,TN,56.6,302,2021
McNairy,TN,58.6,348,2021
Macon,TN,55.6,277,2021
Madison,TN,58.6,348,2021
Marion,TN,55.6,277,2021
Marshall,TN,56.4,297,2021
Maury,TN,56.1,290,2021
Meigs,TN,56.5,299,2021
Monroe,TN,55.8,282,2021
Montgomery,TN,57.1,314,2021
Moore,TN,56.2,291,2021
Morgan,TN,53.5,215,2021
Obion,TN,58.8,351,2021
Overton,TN,54.8,255,2021
Perry,TN,57,312,2021
Pickett,TN,54.4,242,2021
Polk,TN,56,287,2021
Putnam,TN,54.7,251,2021
Rhea,TN,55.8,282,2021
Roane,TN,56,287,2021
Robertson,TN,57.2,317,2021
Rutherford,TN,56.5,299,2021
Scott,TN,52,170,2021
Sequatchie,TN,54.6,248,2021
Sevier,TN,54,230,2021
Shelby,TN,61,389,2021
Smith,TN,55.7,278,2021
Stewart,TN,56.7,304,2021
Sullivan,TN,53.8,224,2021
Sumner,TN,56.9,308,2021
Tipton,TN,60.4,377,2021
Trousdale,TN,56.4,297,2021
Unicoi,TN,51.4,151,2021
Union,TN,53.7,221,2021
Van Buren,TN,53.5,215,2021
Warren,TN,54.2,235,2021
Washington,TN,54.3,238,2021
Wayne,TN,56.3,294,2021
Weakley,TN,58.4,343,2021
